,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V
2020-01-01,73.405,201.4371795654297,116.1025161743164,327.5909423828125,147.71,163.09934997558594,40.34857749938965,93.59970092773438,144.0141830444336,229.85,190.66107940673828,100.05278396606445,59.825,124.03046417236328,119.43509674072266,46.217201232910156,174.4212646484375,119.99580383300781,69.47936356522655,151.40227508544922,101.345,107.66243362426758,121.2817611694336,267.7019348144531,188.0
2020-01-02,74.6075,201.0310821533203,116.93411254882812,331.34857177734375,148.56,165.251708984375,40.68891525268555,93.95561981201172,145.76991271972656,234.555,191.21820068359375,100.56517791748047,60.725,124.07295989990234,120.15470123291016,46.06641387939453,175.8134765625,121.20106506347656,69.8932254587421,152.7910919189453,101.555,107.01639556884766,121.52922058105469,267.0263977050781,190.545
2020-01-03,74.855,199.66632080078125,115.7726821899414,330.7919006347656,147.75,164.4402313232422,40.025047302246094,93.63065338134766,144.0977783203125,231.4,190.5827178955078,99.7631607055664,60.38,122.6364974975586,118.56907653808594,45.81509017944336,175.19183349609375,120.15740203857422,69.29332063398289,150.88856506347656,101.89,106.29663848876953,121.09622192382812,264.3241882324219,190.42
2020-01-06,74.8,201.19859313964844,115.27091979980469,331.7660827636719,147.69,171.64443969726562,40.16790771484375,93.31340026855469,143.26170349121094,232.68,191.4793701171875,99.58494567871094,59.775,122.4835433959961,118.47482299804688,45.798336029052734,177.16195678710938,120.2718734741211,69.589483828945,151.2786407470703,101.31,106.44408416748047,121.22872924804688,266.15911865234375,187.9
2020-01-07,74.99,199.3063507080078,114.66697692871094,335.28515625,146.195,174.16790771484375,39.90740966796875,92.12186431884766,143.3109130859375,236.62,190.225830078125,99.65176391601562,59.09,123.2315444946289,116.460693359375,45.446502685546875,177.42462158203125,119.78707122802734,67.73658927160365,149.89932250976562,101.845,105.7850341796875,119.4523696899414,264.5523986816406,189.72
2020-01-08,75.63875,199.45703125,116.64608001708984,329.41009521484375,147.44,175.48406982421875,39.9326057434082,91.0695571899414,143.01580810546875,238.665,193.07240295410156,100.4835205078125,58.925,123.2145004272461,117.36917877197266,45.53026580810547,180.29660034179688,121.62525177001953,67.28093678714664,152.28695678710938,101.755,106.23595428466797,120.73381805419922,270.1302490234375,191.8
2020-01-09,77.26625,200.05148315429688,118.75526428222656,334.3507080078125,146.88,177.73045349121094,39.76454162597656,90.92256164550781,142.45516967773438,242.46,196.03219604492188,101.54542541503906,59.03,123.5799789428711,117.79774475097656,46.3596076965332,182.43309020996094,122.00909423828125,67.87327773698414,154.189453125,101.705,107.39793395996094,121.6264877319336,268.5966796875,193.25
2020-01-10,77.67125,199.49049377441406,118.26280975341797,327.96868896484375,146.49,178.32418823242188,39.604881286621094,90.09464263916016,142.24862670898438,243.08,195.18775939941406,101.50829315185547,59.3,123.29949951171875,116.62351989746094,46.51877212524414,181.48744201660156,121.51753997802734,67.98717265820684,153.47604370117188,101.15,107.50199890136719,119.76167297363281,269.4273376464844,194.03
2020-01-13,78.39,198.36854553222656,119.43353271484375,328.26690673828125,146.225,181.93618774414062,40.310760498046875,90.2648696899414,141.520751953125,245.84,194.42172241210938,101.44147491455078,59.64,123.8434829711914,117.59200286865234,47.02140808105469,180.8219757080078,121.82052612304688,67.97197938875388,155.3214874267578,101.91,108.29113006591797,120.42451477050781,260.95556640625,194.83
2020-01-14,78.3425,200.9473419189453,119.67512512207031,330.3843078613281,147.265,180.22418212890625,40.159507751464844,89.986328125,142.819091796875,247.39,193.96034240722656,100.86224365234375,59.425,124.54046630859375,118.96337127685547,46.912506103515625,181.53125,122.1235580444336,68.29092884791716,154.22752380371094,103.19,108.12635803222656,120.76914978027344,263.13739013671875,195.69
2020-01-15,78.16125,202.37075805664062,120.62287139892578,327.8493957519531,145.4,179.1752166748047,40.34436798095703,89.85478973388672,141.9535369873047,246.2,195.5098876953125,101.45633697509766,58.875,124.95695495605469,117.18062591552734,47.4989128112793,183.67642211914062,121.05290222167969,69.51352476163675,155.22633361816406,102.82,109.2276611328125,121.58228302001953,270.59588623046875,199.44
